elapsed time sensors,current,voltage,acc x (IMU),acc y (IMU),W (IMU),vel encoder,safety_value,throttle,steering
108.6004638671875,0.0,0.0,-0.14000000059604645,-0.3100000023841858,-0.0,0.0,0.0,0.2605263292789459,-1.0
108.70043182373047,0.0,0.0,-0.3100000023841858,-0.33000001311302185,0.0,0.0,0.0,0.2605263292789459,-1.0
108.8007583618164,0.0,0.0,-0.2800000011920929,-0.25,0.0,0.0,0.0,0.2605263292789459,-1.0
108.90084838867188,0.0,0.0,-0.28999999165534973,-0.25999999046325684,0.0,0.0,0.0,0.2605263292789459,-1.0
109.00040435791016,0.0,0.0,-0.3100000023841858,-2.299999952316284,0.03999999910593033,0.0,0.0,0.2605263292789459,-1.0
109.10070037841797,0.0,0.0,-0.3400000035762787,-0.44999998807907104,0.009999999776482582,0.0,0.0,0.2605263292789459,-1.0
109.20092010498047,0.0,0.0,-0.23000000417232513,0.019999999552965164,-0.0,0.0,0.0,0.2605263292789459,-1.0
109.30148315429688,0.0,0.0,-0.5099999904632568,-0.5600000023841858,0.0,0.0,0.0,0.2605263292789459,-1.0
109.40196990966797,0.0,0.0,-1.0399999618530273,-0.33000001311302185,-0.12999999523162842,0.0,0.0,0.2605263292789459,-1.0
109.50193786621094,0.0,0.0,-0.07000000029802322,0.6600000262260437,-0.27000001072883606,0.0,0.0,0.2605263292789459,-1.0
109.60162353515625,0.0,0.0,0.05000000074505806,1.2200000286102295,-0.029999999329447746,0.0,0.0,0.2605263292789459,-1.0
109.70122528076172,0.0,0.0,0.5199999809265137,1.0800000429153442,-0.7099999785423279,0.0,0.0,0.2605263292789459,-1.0
109.80122375488281,0.0,0.0,0.25,1.159999966621399,-1.399999976158142,0.0,0.0,0.2605263292789459,-1.0
109.90103149414062,0.0,0.0,0.6600000262260437,2.390000104904175,-1.940000057220459,0.0,0.0,0.2605263292789459,-1.0
110.00234985351562,0.0,0.0,1.0099999904632568,1.4800000190734863,-2.390000104904175,0.0,0.0,0.2605263292789459,-1.0
110.10132598876953,0.0,0.0,0.699999988079071,2.509999990463257,-2.119999885559082,0.0,0.0,0.2605263292789459,-1.0
110.20097351074219,0.0,0.0,-0.17000000178813934,2.809999942779541,-2.0199999809265137,0.0,0.0,0.2605263292789459,-1.0
110.30076599121094,0.0,0.0,0.9100000262260437,4.480000019073486,-2.950000047683716,0.0,0.0,0.2605263292789459,-1.0
110.40047454833984,0.0,0.0,0.7200000286102295,4.369999885559082,-2.390000104904175,0.0,0.0,0.2605263292789459,-1.0
110.50099182128906,0.0,0.0,0.28999999165534973,5.110000133514404,-1.8200000524520874,0.0,0.0,0.2605263292789459,-1.0
110.60089874267578,0.0,0.0,0.11999999731779099,5.289999961853027,-1.7599999904632568,0.0,0.0,0.2605263292789459,-1.0
110.7002944946289,0.0,0.0,-0.46000000834465027,2.799999952316284,-1.6200000047683716,0.0,0.0,0.2605263292789459,-1.0
110.80194091796875,0.0,0.0,-1.1399999856948853,2.5799999237060547,0.28999999165534973,0.0,0.0,0.2605263292789459,-1.0
110.90185546875,0.0,0.0,0.27000001072883606,1.4700000286102295,0.6700000166893005,0.0,0.0,0.2605263292789459,-1.0
111.00286102294922,0.0,0.0,0.11999999731779099,1.5099999904632568,0.8700000047683716,0.0,0.0,0.2605263292789459,-1.0
111.10208892822266,0.0,0.0,1.2100000381469727,1.2200000286102295,1.3600000143051147,0.0,0.0,0.2605263292789459,-1.0
111.20330810546875,0.0,0.0,0.18000000715255737,1.0499999523162842,-0.4300000071525574,0.0,0.0,0.2605263292789459,-1.0
111.30101013183594,0.0,0.0,-0.3700000047683716,0.7400000095367432,-0.949999988079071,0.0,0.0,0.2605263292789459,-1.0
111.40193176269531,0.0,0.0,-0.20000000298023224,1.3600000143051147,-1.6399999856948853,0.0,0.0,0.2605263292789459,-1.0
111.50251007080078,0.0,0.0,1.059999942779541,1.590000033378601,-1.9700000286102295,0.0,0.0,0.2605263292789459,-1.0
111.60077667236328,0.0,0.0,0.38999998569488525,1.399999976158142,-1.8200000524520874,0.0,0.0,0.2605263292789459,-1.0
111.70040893554688,0.0,0.0,-0.1899999976158142,1.2799999713897705,-1.559999942779541,0.0,0.0,0.2605263292789459,-1.0
111.80040740966797,0.0,0.0,-0.949999988079071,1.8799999952316284,-1.159999966621399,0.0,0.0,0.2605263292789459,-1.0
111.90192413330078,0.0,0.0,-1.7899999618530273,1.8799999952316284,-1.649999976158142,0.0,0.0,0.2605263292789459,-1.0
112.0011215209961,0.0,0.0,-1.0299999713897705,1.4199999570846558,-0.9300000071525574,0.0,0.0,0.2605263292789459,-1.0
112.10042572021484,0.0,0.0,1.1299999952316284,0.7699999809265137,-0.6700000166893005,0.0,0.0,0.2605263292789459,-1.0
112.20199584960938,0.0,0.0,0.8600000143051147,0.5799999833106995,-0.2199999988079071,0.0,0.0,0.2605263292789459,-1.0
112.30076599121094,0.0,0.0,-0.3700000047683716,1.190000057220459,0.2199999988079071,0.0,0.0,0.2605263292789459,-1.0
112.40166473388672,0.0,0.0,-2.4100000858306885,0.7300000190734863,0.8899999856948853,0.0,0.0,0.2605263292789459,-1.0
112.50213623046875,0.0,0.0,-1.899999976158142,2.890000104904175,1.5199999809265137,0.0,0.0,0.2605263292789459,-1.0
112.60202026367188,0.0,0.0,-0.30000001192092896,2.359999895095825,1.5499999523162842,0.0,0.0,0.2605263292789459,-1.0
112.70213317871094,0.0,0.0,-1.899999976158142,0.7200000286102295,0.6700000166893005,0.0,0.0,0.2605263292789459,-1.0
112.80228424072266,0.0,0.0,0.1899999976158142,2.180000066757202,1.4700000286102295,0.0,0.0,0.2605263292789459,-1.0
